Description,United States Total,,,Alabama,,,Alaska,,,Arizona,,,Arkansas,,,California,,,Colorado,,,Connecticut,,,Delaware,,,District of Columbia,,,Florida,,,Georgia,,,Hawaii,,,Idaho,,,Illinois,,,Indiana,,,Iowa,,,Kansas,,,Kentucky,,,Louisiana,,,Maine,,,Maryland,,,Massachusetts,,,Michigan,,,Minnesota,,,Mississippi,,,Missouri,,,Montana,,,Nebraska,,,Nevada,,,New Hampshire,,,New Jersey,,,New Mexico,,,New York,,,North Carolina,,,North Dakota,,,Ohio,,,Oklahoma,,,Oregon,,,Pennsylvania,,,Rhode Island,,,South Carolina,,,South Dakota,,,Tennessee,,,Texas,,,Utah,,,Vermont,,,Virginia,,,Washington,,,West Virginia,,,Wisconsin,,,Wyoming,,
           Expenditure1,"3,669,857,565","2,316,036,874","1,917,370,282","46,961,537","30,644,712","23,238,553","14,939,769","11,316,860","5,452,774","60,084,606","39,560,256","29,465,285","27,688,857","22,727,385","10,449,116","569,430,129","349,152,009","325,328,238","60,919,223","35,344,362","33,067,190","41,048,798","27,948,577","18,717,601","12,100,844","9,954,008","3,719,435","18,803,720",0,"18,803,720","177,089,394","90,534,526","105,063,593","85,621,908","49,858,984","48,309,611","16,827,834","12,694,438","4,461,046","13,222,087","9,625,438","6,014,459","146,692,338","87,801,268","80,278,069","59,295,114","40,910,725","28,387,912","35,062,829","22,780,560","17,663,056","30,777,581","19,828,644","15,815,927","45,409,311","34,851,334","15,438,046","49,335,719","33,927,149","21,849,538","12,971,286","9,174,417","5,110,231","69,963,586","45,719,016","33,550,534","92,902,911","65,540,449","37,084,072","99,635,622","72,109,159","49,102,032","68,286,825","47,318,072","34,810,812","30,203,067","22,361,050","13,089,784","55,398,827","34,184,082","27,529,264","10,996,193","7,820,773","4,318,829","23,354,541","10,971,200","14,884,836","26,135,983","16,247,595","14,711,172","12,638,642","8,821,511","5,632,531","109,631,056","75,881,602","49,155,666","24,719,907","20,775,255","8,882,427","348,447,200","200,364,669","220,498,123","92,320,411","58,221,680","48,509,788","11,084,583","7,813,926","5,486,380","129,864,027","87,461,075","61,519,539","34,889,473","25,305,458","14,043,898","52,986,723","36,395,397","22,328,912","151,316,335","103,717,727","69,774,344","12,869,280","9,177,200","4,917,723","50,089,068","33,297,246","23,362,860","8,021,923","5,163,964","3,730,840","62,123,572","35,177,761","34,582,797","263,184,510","147,129,025","148,759,898","30,149,141","20,355,115","13,567,188","7,959,781","6,852,527","2,910,369","83,592,064","53,645,272","41,997,170","91,784,590","56,042,354","49,601,721","18,160,280","14,676,867","5,884,269","62,502,369","42,386,484","31,150,877","10,362,191","6,467,711","5,358,227"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By character and object:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
     Intergovernmental expenditure1,"3,258,516","549,867,076","16,941,031",0,"6,903,593","18,135",0,"1,829,640",225,0,"8,542,313","398,622",175,"5,468,413","19,406","2,886,443","107,042,999","893,562","2,016","7,464,104","30,241",0,"5,613,404","3,976","1,026","1,572,281","1,344",0,0,0,0,"18,218,037","290,688",0,"12,533,367","13,320",382,"328,032",0,0,"2,414,507","3,303","5,763","21,392,722",40,"2,125","9,990,253","15,395",0,"5,364,729","16,058",62,"4,861,984","5,068",0,"4,871,481","8,588",0,"6,415,070","25,898",0,"1,311,042","2,320",0,"9,305,906",58,"12,328","9,215,482","518,456","5,368","21,294,987","285,950",348,"13,754,361","88,046",0,"5,246,853",914,"30,909","6,344,342","1,086",0,"1,143,096",313,"51,866","2,548,783","4,578","1,721","4,790,679","33,826",0,"1,739,353","76,047","16,500","14,952,267","470,445",0,"4,933,952","3,823",0,"61,555,277","10,860,315",0,"14,294,381","116,676",0,"2,205,440","10,283","17,002","18,621,101","512,488","57,572","4,515,782","1,673",0,"5,732,884","4,702","125,138","22,287,363","13,511","18,735","1,244,378",0,0,"6,526,789","44,249",0,"872,157",724,0,"7,634,667","2,319",0,"30,844,653","1,859,760",4,"3,765,897","7,269",0,"1,801,785","1,330",14,"12,025,903","24,489",0,"13,639,615","219,870",0,"2,396,856","4,000",0,"11,007,527","27,465","23,019","1,486,589",177
     Direct expenditure,"3,666,599,049","1,766,169,798","1,900,429,251","46,961,537","23,741,119","23,220,418","14,939,769","9,487,220","5,452,549","60,084,606","31,017,943","29,066,663","27,688,682","17,258,972","10,429,710","566,543,686","242,109,010","324,434,676","60,917,207","27,880,258","33,036,949","41,048,798","22,335,173","18,713,625","12,099,818","8,381,727","3,718,091","18,803,720",0,"18,803,720","177,089,394","72,316,489","104,772,905","85,621,908","37,325,617","48,296,291","16,827,452","12,366,406","4,461,046","13,222,087","7,210,931","6,011,156","146,686,575","66,408,546","80,278,029","59,292,989","30,920,472","28,372,517","35,062,829","17,415,831","17,646,998","30,777,519","14,966,660","15,810,859","45,409,311","29,979,853","15,429,458","49,335,719","27,512,079","21,823,640","12,971,286","7,863,375","5,107,911","69,963,586","36,413,110","33,550,476","92,890,583","56,324,967","36,565,616","99,630,254","50,814,172","48,816,082","68,286,477","33,563,711","34,722,766","30,203,067","17,114,197","13,088,870","55,367,918","27,839,740","27,528,178","10,996,193","6,677,677","4,318,516","23,302,675","8,422,417","14,880,258","26,134,262","11,456,916","14,677,346","12,638,642","7,082,158","5,556,484","109,614,556","60,929,335","48,685,221","24,719,907","15,841,303","8,878,604","348,447,200","138,809,392","209,637,808","92,320,411","43,927,299","48,393,112","11,084,583","5,608,486","5,476,097","129,847,025","68,839,974","61,007,051","34,831,901","20,789,676","14,042,225","52,986,723","30,662,513","22,324,210","151,191,197","81,430,364","69,760,833","12,850,545","7,932,822","4,917,723","50,089,068","26,770,457","23,318,611","8,021,923","4,291,807","3,730,116","62,123,572","27,543,094","34,580,478","263,184,510","116,284,372","146,900,138","30,149,137","16,589,218","13,559,919","7,959,781","5,050,742","2,909,039","83,592,050","41,619,369","41,972,681","91,784,590","42,402,739","49,381,851","18,160,280","12,280,011","5,880,269","62,502,369","31,378,957","31,123,412","10,339,172","4,981,122","5,358,050"
          Current operations,"2,766,384,422","1,241,699,495","1,524,684,927","36,846,460","17,131,941","19,714,519","10,813,411","6,578,211","4,235,200","45,723,001","22,029,129","23,693,872","21,865,416","13,296,431","8,568,985","424,898,064","169,541,945","255,356,119","43,991,705","18,826,591","25,165,114","28,939,937","13,354,873","15,585,064","9,431,602","6,266,389","3,165,213","12,463,075",0,"12,463,075","138,687,873","52,473,106","86,214,767","65,127,884","25,620,919","39,506,965","12,491,937","9,723,198","2,768,739","10,519,254","5,299,480","5,219,774","101,565,080","40,442,210","61,122,870","47,400,342","23,512,956","23,887,386","26,567,549","12,046,408","14,521,141","23,674,704","11,099,172","12,575,532","33,862,330","21,493,454","12,368,876","37,439,689","19,238,502","18,201,187","10,588,323","6,099,014","4,489,309","54,729,327","25,883,389","28,845,938","70,758,508","40,732,017","30,026,491","78,200,154","37,318,101","40,882,053","51,287,337","24,279,033","27,008,304","24,027,755","12,575,906","11,451,849","43,002,715","20,380,032","22,622,683","8,509,134","4,976,626","3,532,508","18,116,356","6,576,514","11,539,842","19,035,409","7,285,731","11,749,678","10,309,682","5,256,210","5,053,472","82,914,192","39,408,472","43,505,720","19,314,019","12,053,674","7,260,345","257,926,992","98,521,851","159,405,141","73,055,081","31,587,193","41,467,888","7,569,049","3,943,429","3,625,620","96,158,686","44,111,616","52,047,070","26,075,783","14,462,643","11,613,140","40,837,909","22,873,759","17,964,150","115,148,777","56,281,419","58,867,358","9,758,821","5,569,324","4,189,497","38,497,646","19,050,454","19,447,192","6,024,762","2,888,457","3,136,305","47,660,035","19,285,871","28,374,164","193,065,028","82,176,777","110,888,251","22,903,636","12,026,672","10,876,964","6,658,293","4,054,568","2,603,725","64,717,565","30,737,426","33,980,139","67,806,037","29,593,252","38,212,785","14,434,893","9,274,984","5,159,909","47,027,372","20,864,561","26,162,811","7,955,833","3,595,605","4,360,228"
          Capital outlay,"365,478,879","132,043,860","233,435,019","4,405,877","1,895,590","2,510,287","2,215,750","1,175,827","1,039,923","5,181,427","1,623,090","3,558,337","2,779,221","1,363,745","1,415,476","45,131,785","8,751,874","36,379,911","7,667,322","1,876,763","5,790,559","3,976,774","2,188,165","1,788,609","1,240,483","851,415","389,068","4,290,121",0,"4,290,121","19,778,400","7,669,976","12,108,424","9,367,155","3,311,812","6,055,343","2,328,270","921,436","1,406,834","1,146,526","457,939","688,587","14,850,576","5,523,597","9,326,979","5,593,973","2,236,645","3,357,328","4,607,477","1,918,641","2,688,836","3,917,907","1,563,061","2,354,846","4,289,726","2,177,972","2,111,754","4,810,642","2,098,332","2,712,310","898,724","400,261","498,463","5,838,962","3,369,126","2,469,836","8,674,057","4,872,570","3,801,487","6,997,435","2,529,535","4,467,900","8,141,589","2,022,308","6,119,281","2,445,569","1,077,774","1,367,795","4,510,888","1,303,102","3,207,786","1,132,926","425,854","707,072","3,316,123","817,036","2,499,087","2,985,154","932,260","2,052,894","846,194","493,802","352,392","8,222,052","4,483,981","3,738,071","2,105,770","732,217","1,373,553","33,160,757","10,043,561","23,117,196","9,053,213","4,178,940","4,874,273","2,434,080","798,926","1,635,154","11,260,382","4,454,857","6,805,525","4,682,822","2,632,885","2,049,937","4,649,833","1,426,812","3,223,021","13,432,573","7,939,302","5,493,271","786,580","456,619","329,961","5,356,554","2,331,355","3,025,199","1,063,353","587,857","475,496","5,401,410","1,576,166","3,825,244","35,279,113","11,111,717","24,167,396","3,995,987","1,806,129","2,189,858","575,290","337,625","237,665","9,108,576","3,589,960","5,518,616","11,682,047","2,889,635","8,792,412","1,449,602","906,259","543,343","6,988,744","3,434,144","3,554,600","1,423,108","475,405","947,703"
               Construction,"293,853,901","113,130,755","180,723,146","3,364,816","1,491,346","1,873,470","1,952,808","1,027,203","925,605","4,260,023","1,289,908","2,970,115","2,297,395","1,233,512","1,063,883","36,433,577","7,528,733","28,904,844","6,191,188","1,525,448","4,665,740","3,427,093","1,904,865","1,522,228","1,053,439","717,010","336,429","2,671,867",0,"2,671,867","15,433,571","7,228,447","8,205,124","7,780,825","2,787,900","4,992,925","1,613,767","365,604","1,248,163","814,375","356,734","457,641","11,698,178","5,134,563","6,563,615","3,980,900","1,812,409","2,168,491","3,855,879","1,660,593","2,195,286","3,289,848","1,423,901","1,865,947","3,467,837","1,951,455","1,516,382","3,782,576","1,643,063","2,139,513","756,691","360,481","396,210","5,062,634","2,822,439","2,240,195","6,253,456","4,238,711","2,014,745","5,069,134","2,102,618","2,966,516","6,023,477","1,475,591","4,547,886","1,932,544","953,327","979,217","3,455,856","1,038,396","2,417,460","968,228","393,626","574,602","2,597,427","709,640","1,887,787","2,337,162","838,955","1,498,207","657,931","406,467","251,464","6,872,966","3,790,969","3,081,997","1,735,479","680,325","1,055,154","28,703,651","9,039,157","19,664,494","6,971,428","3,482,732","3,488,696","2,123,951","738,783","1,385,168","9,372,248","4,018,860","5,353,388","3,556,900","2,336,121","1,220,779","4,002,607","1,158,578","2,844,029","10,665,770","6,577,634","4,088,136","638,692","404,117","234,575","4,297,567","2,093,899","2,203,668","920,704","530,216","390,488","3,909,229","1,197,318","2,711,911","29,851,849","9,464,819","20,387,030","2,881,118","1,348,242","1,532,876","462,704","293,562","169,142","7,401,240","2,985,513","4,415,727","8,907,032","2,331,966","6,575,066","1,147,745","767,857","379,888","5,773,866","3,031,395","2,742,471","1,172,653","435,747","736,906"
               Other capital outlay,"71,624,978","18,913,105","52,711,873","1,041,061","404,244","636,817","262,942","148,624","114,318","921,404","333,182","588,222","481,826","130,233","351,593","8,698,208","1,223,141","7,475,067","1,476,134","351,315","1,124,819","549,681","283,300","266,381","187,044","134,405","52,639","1,618,254",0,"1,618,254","4,344,829","441,529","3,903,300","1,586,330","523,912","1,062,418","714,503","555,832","158,671","332,151","101,205","230,946","3,152,398","389,034","2,763,364","1,613,073","424,236","1,188,837","751,598","258,048","493,550","628,059","139,160","488,899","821,889","226,517","595,372","1,028,066","455,269","572,797","142,033","39,780","102,253","776,328","546,687","229,641","2,420,601","633,859","1,786,742","1,928,301","426,917","1,501,384","2,118,112","546,717","1,571,395","513,025","124,447","388,578","1,055,032","264,706","790,326","164,698","32,228","132,470","718,696","107,396","611,300","647,992","93,305","554,687","188,263","87,335","100,928","1,349,086","693,012","656,074","370,291","51,892","318,399","4,457,106","1,004,404","3,452,702","2,081,785","696,208","1,385,577","310,129","60,143","249,986","1,888,134","435,997","1,452,137","1,125,922","296,764","829,158","647,226","268,234","378,992","2,766,803","1,361,668","1,405,135","147,888","52,502","95,386","1,058,987","237,456","821,531","142,649","57,641","85,008","1,492,181","378,848","1,113,333","5,427,264","1,646,898","3,780,366","1,114,869","457,887","656,982","112,586","44,063","68,523","1,707,336","604,447","1,102,889","2,775,015","557,669","2,217,346","301,857","138,402","163,455","1,214,878","402,749","812,129","250,455","39,658","210,797"
          Assistance and subsidies,"60,253,245","49,110,182","11,143,063","862,762","862,761",1,"158,727","158,721",6,"2,503,584","2,499,309","4,275","459,974","459,974",0,"11,730,775","5,316,416","6,414,359","906,697","817,236","89,461","499,488","499,179",309,"337,898","337,898",0,"862,994",0,"862,994","1,861,192","1,842,677","18,515","1,256,042","1,256,042",0,"143,013","118,899","24,114","159,954","159,842",112,"1,655,114","1,655,114",0,"1,383,921","1,382,810","1,111","614,807","614,719",88,"211,535","211,471",64,"1,101,626","1,101,626",0,"636,214","636,171",43,"177,222","167,960","9,262","1,596,700","1,596,700",0,"1,022,829","1,022,829",0,"1,450,168","1,449,111","1,057","1,354,888","1,093,828","261,060","399,073","398,739",334,"637,600","637,600",0,"87,961","87,961",0,"209,361","209,343",18,"494,757","494,244",513,"225,240","221,934","3,306","1,521,263","1,264,228","257,035","275,787","275,787",0,"4,535,910","1,980,227","2,555,683","1,886,504","1,325,439","561,065","120,046","119,272",774,"1,769,076","1,764,784","4,292","604,914","604,914",0,"492,836","492,836",0,"2,973,661","2,973,661",0,"168,850","168,850",0,"1,207,432","1,207,432",0,"134,721","134,712",9,"1,304,678","1,304,466",212,"3,462,478","3,461,439","1,039","828,978","828,978",0,"161,116","161,112",4,"1,231,786","1,168,612","63,174","1,225,792","1,225,792",0,"318,476","318,476",0,"976,564","967,790","8,774","50,261","50,261",0
          Interest on debt,"122,548,834","45,938,550","76,610,284","1,132,584","359,886","772,698","346,159","200,904","145,255","1,893,925","551,540","1,342,385","553,295","159,122","394,173","20,137,293","7,069,122","13,068,171","2,325,712","728,595","1,597,117","1,982,811","1,539,729","443,082","303,214","221,714","81,500","618,240",0,"618,240","4,784,323","1,016,040","3,768,283","2,346,695","592,853","1,753,842","375,286","113,927","261,359","242,005","141,616","100,389","7,433,029","3,494,857","3,938,172","1,930,146","906,413","1,023,733","639,102","206,539","432,563","946,341","180,129","766,212","1,514,425","645,169","869,256","1,476,889","819,413","657,476","278,904","168,027","110,877","1,926,593","1,196,674","729,919","3,468,521","2,844,746","623,775","3,133,122","1,443,813","1,689,309","1,795,707","629,515","1,166,192","584,673","315,781","268,892","1,706,244","773,033","933,211","186,199","108,825","77,374","541,469","58,245","483,224","1,012,717","138,456","874,261","445,680","318,874","126,806","3,377,539","2,204,367","1,173,172","632,667","387,961","244,706","17,016,445","5,732,135","11,284,310","2,105,890","667,668","1,438,222","261,601","80,221","181,380","3,167,871","1,185,168","1,982,703","691,344","415,508","275,836","1,290,282","353,289","936,993","4,409,622","1,501,870","2,907,752","555,399","449,415","105,984","1,333,728","495,144","838,584","196,522","108,560","87,962","1,880,837","271,591","1,609,246","10,851,981","1,304,988","9,546,993","714,534","236,315","478,219","144,464","101,073","43,391","2,425,613","1,114,484","1,311,129","3,579,994","1,503,280","2,076,714","327,003","206,560","120,443","1,452,134","653,454","798,680","72,061","21,942","50,119"
          Insurance benefits and repayments,"351,933,669","297,377,711","54,555,958","3,713,854","3,490,941","222,913","1,405,722","1,373,557","32,165","4,782,669","4,314,875","467,794","2,030,776","1,979,700","51,076","64,645,769","51,429,653","13,216,116","6,025,771","5,631,073","394,698","5,649,788","4,753,227","896,561","786,621","704,311","82,310","569,290",0,"569,290","11,977,606","9,314,690","2,662,916","7,524,132","6,543,991","980,141","1,488,946","1,488,946",0,"1,154,348","1,152,054","2,294","21,182,776","15,292,768","5,890,008","2,984,607","2,881,648","102,959","2,633,894","2,629,524","4,370","2,027,032","1,912,827","114,205","4,641,204","4,561,632","79,572","4,972,285","4,719,661","252,624","1,028,113","1,028,113",0,"5,872,004","4,367,221","1,504,783","8,966,668","6,852,805","2,113,863","9,849,375","8,073,612","1,775,763","5,706,956","5,539,027","167,929","2,745,997","2,745,997",0,"5,510,471","4,745,973","764,498","1,079,973","1,078,411","1,562","1,119,366","761,279","358,087","2,606,225","2,606,225",0,"811,846","791,338","20,508","13,579,510","13,568,287","11,223","2,391,664","2,391,664",0,"35,807,096","22,531,618","13,275,478","6,219,723","6,168,059","51,664","699,807","666,638","33,169","17,491,010","17,323,549","167,461","2,777,038","2,673,726","103,312","5,715,863","5,515,817","200,046","15,226,564","12,734,112","2,492,452","1,580,895","1,288,614","292,281","3,693,708","3,686,072","7,636","602,565","572,221","30,344","5,876,612","5,105,000","771,612","20,525,910","18,229,451","2,296,459","1,706,002","1,691,124","14,878","420,618","396,364","24,254","6,108,510","5,008,887","1,099,623","7,490,720","7,190,780","299,940","1,630,306","1,573,732","56,574","6,057,555","5,459,008","598,547","837,909","837,909",0
          Exhibit: Salaries and wages,"969,069,544","277,318,149","691,751,395","13,488,703","4,999,448","8,489,254","3,519,744","1,722,908","1,796,836","15,175,168","4,085,369","11,089,799","7,307,396","3,189,704","4,117,692","146,980,180","35,724,680","111,255,501","17,091,181","5,578,449","11,512,732","12,953,776","4,703,603","8,250,173","2,933,444","1,573,724","1,359,720","4,388,687",0,"4,388,687","44,990,929","9,419,433","35,571,496","24,937,010","6,754,717","18,182,293","4,477,381","3,332,128","1,145,253","4,085,677","1,482,446","2,603,231","38,630,560","8,194,741","30,435,819","15,341,989","4,728,367","10,613,622","10,374,951","3,573,499","6,801,452","9,415,283","2,913,836","6,501,447","11,022,958","4,293,763","6,729,196","11,774,819","4,045,905","7,728,914","3,352,387","1,071,833","2,280,554","19,837,064","5,557,954","14,279,110","22,728,473","7,502,995","15,225,478","25,286,492","9,977,972","15,308,520","17,657,840","5,687,892","11,969,948","8,025,732","2,764,453","5,261,280","14,701,588","4,031,688","10,669,900","2,887,602","1,186,069","1,701,532","6,467,671","1,807,472","4,660,199","7,114,809","1,734,128","5,380,681","3,766,429","1,139,322","2,627,107","34,028,897","10,239,642","23,789,255","5,953,920","2,528,205","3,425,715","86,254,325","18,694,816","67,559,509","28,012,163","8,166,114","19,846,049","2,564,698","1,116,857","1,447,841","31,423,782","8,255,174","23,168,608","9,280,416","3,301,496","5,978,920","12,548,071","4,747,139","7,800,932","33,553,629","10,615,142","22,938,487","3,253,796","1,341,062","1,912,734","12,852,591","4,180,286","8,672,305","2,193,392","788,555","1,404,837","15,188,972","4,089,585","11,099,386","77,298,399","18,901,400","58,396,999","7,941,373","3,561,920","4,379,453","2,110,870","962,102","1,148,768","24,779,329","7,801,467","16,977,861","26,143,017","8,351,863","17,791,154","4,365,650","1,826,800","2,538,850","15,870,254","4,364,788","11,505,465","2,736,076","705,236","2,030,840"
